period,bank,total_volume_mn,approved_pct,bd_pct,td_pct
2024-04,Equitas Bank,32.32,92.77,7.15,0.07
2024-04,Andhra Pradesh Grameena Vikas Bank,29.08,85.16,13.06,1.78
2024-04,Kerala Gramin Bank,27.50,92.37,6.21,1.42
2024-04,Pragathi Krishna Gramin Bank,26.83,88.21,8.07,3.72
2024-04,DBS Bank India Limited,26.42,94.37,5.46,0.17
2024-04,Maharashtra Gramin Bank,25.64,85.76,11.70,2.54
2024-04,Rajasthan Marudhara Gramin Bank,24.19,86.99,12.02,0.99
2024-04,Standard Chartered,24.01,96.49,2.85,0.66
2024-04,Saraswat Bank,23.34,94.90,4.48,0.62
2024-04,Baroda UP Gramin Bank,22.48,75.41,9.17,15.41
2024-04,Fincare Small Finance Bank Ltd,21.68,84.95,14.46,0.59
2024-04,ESAF Small Finance Bank Ltd.,21.48,94.68,4.92,0.40
2024-04,Citi Bank,19.73,96.53,3.11,0.36
2024-04,Sarva Haryana Gramin Bank,18.34,91.76,7.50,0.74
2024-04,Andhra Pragathi Grameena Bank,18.19,79.51,14.58,5.92
2024-04,RBL Bank Limited,15.10,89.02,10.26,0.72
2024-03,State Bank Of India,3557.54,94.99,4.70,0.32
2024-03,HDFC BANK LTD,1158.51,96.13,3.86,0.01
2024-03,Bank of Baroda,882.82,93.30,6.25,0.45
2024-03,Union Bank of India,848.59,93.47,5.14,1.40
2024-03,Punjab National Bank,728.08,94.22,5.54,0.23
2024-03,Kotak Mahindra Bank,703.56,93.66,6.20,0.14
2024-03,Canara Bank,642.81,93.72,5.91,0.37
2024-03,Axis Bank Ltd.,630.13,96.07,3.93,0.01
2024-03,ICICI Bank,603.62,96.40,3.52,0.09
2024-03,Bank of India,434.19,94.63,5.03,0.34
2024-03,Indian Bank,400.98,94.39,5.40,0.21
2024-03,Airtel Payments Bank,387.91,91.25,8.63,0.12
2024-03,India Post Payment Bank,312.23,80.17,13.85,5.98
2024-03,Federal Bank,204.83,94.79,5.01,0.20
2024-03,Central Bank Of India,200.37,85.98,10.69,3.33
2024-03,Indian Overseas Bank,188.01,92.66,4.92,2.42
2024-03,UCO Bank,171.87,93.19,5.90,0.91
2024-03,Bank of Maharashtra,153.39,89.77,5.41,4.83
2024-03,IDBI Bank Limited,151.70,93.27,5.26,1.47
2024-03,INDUSIND BANK,142.64,92.76,6.76,0.47
2024-03,Fino Payments Bank Limited,136.77,88.98,9.53,1.48
2024-03,Karnataka Bank,106.23,92.83,6.07,1.10
2024-03,Yes Bank Ltd,103.43,94.43,5.40,0.17
2024-03,Paytm Payments Bank,98.18,89.73,10.25,0.03
2024-03,IDFC FIRST Bank,83.30,92.99,6.72,0.28
2024-03,Karur Vysya Bank,67.68,91.62,5.87,2.51
2024-03,Bandhan Bank,54.03,93.13,5.90,0.97
2024-03,South Indian Bank,53.06,95.66,4.30,0.04
2024-03,Jammu and Kashmir Bank,52.39,94.19,5.01,0.80
2024-03,AU small Finance Bank,45.20,93.76,5.01,1.23
2024-03,Tri O Tech Solutions Private Limited,43.69,100.00,0.00,0.00
2024-03,Ujjivan Small Finance Bank,42.64,94.16,5.62,0.22
2024-03,City Union Bank,40.70,92.12,7.57,0.31
2024-03,Punjab and Sind Bank,36.91,88.97,6.85,4.18
2024-03,Tamilnad Mercantile Bank,36.68,91.40,6.86,1.75
2024-03,Equitas Bank,32.26,92.46,7.26,0.28
2024-03,Andhra Pradesh Grameena Vikas Bank,28.83,84.18,12.67,3.15
2024-03,Kerala Gramin Bank,27.13,92.84,6.20,0.96
2024-03,DBS Bank India Limited,26.67,94.70,5.04,0.26
2024-03,Pragathi Krishna Gramin Bank,26.20,89.82,8.08,2.10
2024-03,Maharashtra Gramin Bank,25.45,87.57,11.61,0.83
2024-03,Standard Chartered,25.13,97.12,2.69,0.19
2024-03,Rajasthan Marudhara Gramin Bank,24.86,83.35,11.87,4.78
2024-03,Saraswat Bank,23.28,95.74,3.94,0.32
2024-03,Baroda UP Gramin Bank,22.31,74.22,10.56,15.22
2024-03,ESAF Small Finance Bank Ltd.,21.76,93.86,5.08,1.06
2024-03,Fincare Small Finance Bank Ltd,21.32,85.10,14.43,0.47
2024-03,Citibank,20.78,96.61,3.06,0.32
2024-03,Sarva Haryana Gramin Bank,17.71,92.50,7.00,0.50
2024-03,Andhra Pragathi Grameena Bank,17.33,84.52,13.38,2.10
2024-02,State Bank Of India,3135.27,94.83,4.23,0.94
2024-02,HDFC BANK LTD,1049.59,95.71,3.60,0.69
2024-02,Bank of Baroda,786.15,93.46,5.51,1.03
2024-02,Union Bank of India,754.01,93.80,4.52,1.68
2024-02,Punjab National Bank,628.99,94.85,4.90,0.25
2024-02,ICICI Bank,539.76,96.39,3.32,0.29
2024-02,Axis Bank Ltd.,558.18,96.29,3.66,0.05
2024-02,Kotak Mahindra Bank,609.79,93.10,5.48,1.42
2024-02,Canara Bank,578.21,94.12,5.42,0.45
2024-02,Paytm Payments Bank,294.20,94.39,5.60,0.01
2024-02,Bank of India,389.19,94.55,4.55,0.90
2024-02,Indian Bank,354.82,95.10,4.63,0.27
2024-02,Airtel Payments Bank,344.18,91.11,8.65,0.24
2024-02,India Post Payment Bank,271.05,83.20,13.00,3.81
2024-02,Federal Bank,187.90,95.30,4.44,0.26
2024-02,Central Bank Of India,179.35,82.62,9.59,7.80
2024-02,Indian Overseas Bank,168.40,93.49,4.67,1.84
2024-02,UCO Bank,148.69,94.51,5.38,0.11
2024-02,IDBI Bank Limited,138.33,89.05,4.39,6.56
2024-02,Bank of Maharashtra,135.58,91.92,4.82,3.26
2024-02,INDUSIND BANK,129.68,93.37,5.92,0.71
2024-02,Fino Payments Bank Limited,116.25,90.66,8.85,0.49
2024-02,Yes Bank Ltd,93.40,94.70,5.06,0.24
2024-02,Karnataka Bank,95.34,93.42,5.76,0.82
2024-02,Karur Vysya Bank,60.33,94.05,5.44,0.50
2024-02,Bandhan Bank,49.32,89.80,6.16,4.04
2024-02,South Indian Bank,48.87,96.05,3.93,0.02
2024-02,IDFC FIRST Bank,74.34,93.92,5.96,0.11
2024-02,Jammu and Kashmir Bank,46.57,93.54,5.16,1.30
2024-02,City Union Bank,36.62,93.36,6.21,0.43
2024-02,Ujjivan Small Finance Bank,37.90,93.71,5.66,0.63
2024-02,AU small Finance Bank,38.80,95.09,4.54,0.37
2024-02,Tamilnad Mercantile Bank,32.68,93.01,6.45,0.54
2024-02,Equitas Bank,28.88,93.09,6.87,0.04
2024-02,Standard Chartered,26.59,95.99,2.23,1.78
2024-02,Punjab and Sind Bank,31.49,90.85,6.00,3.16
2024-02,DBS Bank India Limited,24.28,95.35,4.37,0.27
2024-02,Andhra Pradesh Grameena Vikas Bank,26.19,83.85,15.19,0.96
2024-02,Pragathi Krishna Gramin Bank,23.10,88.69,7.67,3.64
2024-02,CITI Bank,18.92,95.17,4.45,0.37
2024-02,Maharashtra Gramin Bank,22.28,86.73,11.53,1.75
2024-02,Kerala Gramin Bank,25.18,90.99,6.13,2.88
2024-02,Saraswat Bank,21.03,95.96,3.78,0.25
2024-02,Tri O Tech Solutions Private Limited,37.89,100.00,0.00,0.00
2024-02,Rajasthan Marudhara Gramin Bank,20.23,88.60,10.75,0.66
2024-02,ESAF Small Finance Bank Ltd.,20.59,91.09,4.91,3.99
2024-02,Baroda UP Gramin Bank,17.10,79.41,12.40,8.19
2024-02,Sarva Haryana Gramin Bank,14.14,93.02,6.95,0.03
2024-02,RBL Bank,15.27,81.63,8.31,10.06
2024-02,Andhra Pragathi Grameena Bank,14.92,87.07,11.97,0.96
2024-01,State Bank Of India,3128.97,95.62,4.19,0.19
2024-01,HDFC BANK LTD,1040.25,96.49,3.51,0.00
2024-01,Bank of Baroda,781.72,95.28,4.68,0.04
2024-01,Union Bank of India,753.66,94.51,4.34,1.15
2024-01,Punjab National Bank,618.95,94.78,4.95,0.27
2024-01,Kotak Mahindra Bank,600.83,93.64,5.19,1.17
2024-01,Canara Bank,572.16,94.18,5.38,0.44
2024-01,Axis Bank Ltd.,559.49,96.11,3.58,0.30
2024-01,ICICI Bank,547.55,96.59,3.32,0.08
2024-01,Paytm Payments Bank,410.06,96.30,3.70,0.01
2024-01,Bank of India,389.29,95.33,4.59,0.08
2024-01,Indian Bank,348.89,95.15,4.47,0.37
2024-01,Airtel Payments Bank,337.05,89.95,8.98,1.07
2024-01,India Post Payment Bank,265.13,82.66,12.20,5.14
2024-01,Federal Bank,185.90,95.53,4.28,0.19
2024-01,Central Bank Of India,178.41,85.44,9.38,5.18
2024-01,Indian Overseas Bank,165.09,94.28,4.41,1.31
2024-01,UCO Bank,152.41,88.37,7.47,4.16
2024-01,IDBI Bank Limited,141.57,92.73,4.28,2.98
2024-01,Bank of Maharashtra,136.29,94.42,4.61,0.97
2024-01,INDUSIND BANK,125.63,93.06,5.97,0.97
2024-01,Fino Payments Bank Limited FIP,115.14,89.66,9.41,0.93
2024-01,Karnataka Bank,97.36,91.93,7.49,0.59
2024-01,Yes Bank Ltd,93.47,94.92,4.98,0.10
2024-01,IDFC FIRST Bank,73.92,94.20,5.77,0.03
2024-01,Karur Vysya Bank,59.56,94.12,5.54,0.34
2024-01,Bandhan Bank,49.22,87.51,6.16,6.32
2024-01,South Indian Bank,48.90,96.35,3.55,0.11
2024-01,Jammu and Kashmir Bank,44.46,91.55,7.21,1.24
2024-01,Ujjivan Small Finance Bank,38.33,92.75,5.66,1.59
2024-01,AU small Finance Bank,37.48,95.19,4.51,0.29
2024-01,Tri O Tech Solutions Private Limited,36.62,100.00,0.00,0.00
2024-01,City Union Bank,35.87,93.46,6.23,0.32
2024-01,Tamilnad Mercantile Bank,32.19,92.76,6.99,0.26
2024-01,Punjab and Sind Bank,30.87,93.14,6.10,0.76
2024-01,Equitas Bank,28.56,93.04,6.96,0.00
2024-01,Standard Chartered,26.21,97.18,2.33,0.50
2024-01,Andhra Pradesh Grameena Vikas Bank,25.95,86.69,11.80,1.51
2024-01,DBS Bank India Limited,24.57,95.78,4.11,0.11
2024-01,Pragathi Krishna Gramin Bank,24.49,81.75,7.84,10.41
2024-01,Kerala Gramin Bank,23.61,90.10,5.94,3.96
2024-01,Maharashtra Gramin Bank,22.84,84.76,10.98,4.26
2024-01,Saraswat Bank,21.62,94.60,4.52,0.87
2024-01,ESAF Small Finance Bank Ltd.,20.91,88.57,5.06,6.37
2024-01,Rajasthan Marudhara Gramin Bank,20.02,88.02,11.36,0.63
2024-01,Baroda UP Gramin Bank,19.44,54.14,9.55,36.31
2024-01,Citibank,19.38,96.67,3.07,0.26
2024-01,Fincare Small Finance Bank Ltd,17.51,86.69,12.38,0.92
2024-01,RBL Bank,15.89,82.78,5.54,11.68
2024-01,Sarva Haryana Gramin Bank,14.96,92.64,6.89,0.47
2023-12,State Bank Of India,3073.18,95.23,4.34,0.43
2023-12,HDFC BANK LTD,1040.77,96.50,3.44,0.06
2023-12,Bank of Baroda,766.81,94.55,4.94,0.51
2023-12,Union Bank of India,745.87,94.86,4.38,0.76
2023-12,Punjab National Bank,607.36,95.25,4.59,0.17
2023-12,Kotak Mahindra Bank,588.94,94.40,5.11,0.49
2023-12,Canara Bank,563.67,94.26,5.38,0.37
2023-12,Axis Bank Ltd.,562.18,96.43,3.57,0.01
2023-12,ICICI Bank,556.61,96.39,3.28,0.33
2023-12,Paytm Payments Bank,410.19,96.37,3.63,0.00
2023-12,Bank of India,384.87,95.78,4.03,0.18
2023-12,Indian Bank,338.76,95.28,4.52,0.20
2023-12,Airtel Payments Bank,320.02,88.41,8.15,3.43
2023-12,India Post Payment Bank,247.32,82.43,11.85,5.72
2023-12,Federal Bank,184.64,95.56,4.34,0.10
2023-12,Central Bank Of India,177.99,86.46,11.95,1.59
2023-12,Indian Overseas Bank,160.68,93.86,4.42,1.72
2023-12,UCO Bank,147.86,94.38,5.06,0.56
2023-12,IDBI Bank Limited,139.37,94.99,3.80,1.21
2023-12,Bank of Maharashtra,133.33,94.32,4.68,1.00
2023-12,INDUSIND BANK,120.30,92.92,6.12,0.97
2023-12,Fino Payments Bank Limited FIP,107.84,90.01,8.54,1.45
2023-12,Yes Bank Ltd,97.36,95.39,4.51,0.10
2023-12,Karnataka Bank,96.35,92.95,5.48,1.57
2023-12,IDFC FIRST Bank,75.11,93.58,6.38,0.04
2023-12,Karur Vysya Bank,58.61,93.73,5.71,0.56
2023-12,South Indian Bank,48.80,96.11,3.82,0.08
2023-12,Jammu and Kashmir Bank,48.75,69.74,25.78,4.48
2023-12,Bandhan Bank,47.39,92.57,6.71,0.72
2023-12,Ujjivan Small Finance Bank,36.67,93.65,5.57,0.78
2023-12,AU small Finance Bank,36.18,94.68,4.30,1.02
2023-12,City Union Bank,34.96,93.56,6.10,0.34
2023-12,Tri O Tech Solutions Private Limited,34.24,100.00,0.00,0.00
2023-12,Punjab and Sind Bank,31.50,89.74,6.25,4.01
2023-12,Tamilnad Mercantile Bank,30.97,94.34,5.15,0.51
2023-12,Equitas Bank,28.13,93.09,6.89,0.02
2023-12,Standard Chartered,27.13,95.82,2.10,2.08
2023-12,Kerala Gramin Bank,25.29,93.63,6.11,0.27
2023-12,DBS Bank India Limited,24.94,95.90,4.08,0.02
2023-12,Andhra Pradesh Grameena Vikas Bank,24.85,88.05,10.56,1.39
2023-12,Pragathi Krishna Gramin Bank,23.88,91.21,8.32,0.46
2023-12,Maharashtra Gramin Bank,22.04,85.60,10.75,3.65
2023-12,Saraswat Bank,21.70,94.44,4.88,0.68
2023-12,Baroda UP Gramin Bank,20.77,51.12,9.10,39.78
2023-12,Citibank,20.47,96.75,3.06,0.19
2023-12,ESAF Small Finance Bank Ltd.,19.79,94.55,5.13,0.31
2023-12,HDFC Bank Credit Card HCB,19.02,94.17,5.61,0.21
2023-12,Rajasthan Marudhara Gramin Bank,18.75,87.95,10.82,1.23
2023-12,Fincare Small Finance Bank Ltd,16.01,87.76,11.47,0.76
2023-12,RBL Bank,14.97,80.11,6.09,13.80
2023-11,State Bank Of India,2861.65,94.81,4.47,0.72
2023-11,HDFC BANK LTD,974.06,96.39,3.57,0.04
2023-11,Bank of Baroda,721.89,95.07,4.82,0.11
2023-11,Union Bank of India,700.46,95.55,4.03,0.42
2023-11,Punjab National Bank,564.71,95.09,4.47,0.44
2023-11,Kotak Mahindra Bank,543.50,94.87,5.05,0.08
2023-11,Canara Bank,527.96,94.11,5.22,0.66
2023-11,ICICI Bank,526.20,96.32,3.44,0.23
2023-11,Axis Bank Ltd.,512.13,96.38,3.57,0.05
2023-11,Paytm Payments Bank,412.00,96.42,3.57,0.01
2023-11,Bank of India,366.39,92.32,3.72,3.96
2023-11,Indian Bank,317.62,95.18,4.64,0.18
2023-11,Airtel Payments Bank,286.95,91.14,8.22,0.64
2023-11,India Post Payment Bank,226.01,84.48,13.19,2.33
2023-11,Federal Bank,172.99,95.22,4.21,0.58
2023-11,Central Bank Of India,165.88,89.27,8.84,1.88
2023-11,Indian Overseas Bank,151.39,94.62,4.41,0.98
2023-11,UCO Bank,139.38,94.08,5.04,0.87
2023-11,IDBI Bank Limited,132.00,93.91,3.83,2.26
2023-11,Bank of Maharashtra,122.25,94.84,4.75,0.41
2023-11,INDUSIND BANK,112.00,93.43,5.86,0.71
2023-11,Fino Payments Bank Limited FIP,100.60,89.84,8.33,1.83
2023-11,Karnataka Bank,89.24,94.13,5.33,0.55
2023-11,Yes Bank Ltd,88.32,95.78,4.16,0.06
2023-11,IDFC FIRST Bank,69.99,93.90,5.87,0.22
2023-11,Karur Vysya Bank,55.13,93.81,5.54,0.65
2023-11,South Indian Bank,45.79,95.52,4.11,0.37
2023-11,Bandhan Bank,43.79,91.71,6.91,1.38
2023-11,Jammu and Kashmir Bank,43.20,91.56,5.50,2.94
2023-11,Ujjivan Small Finance Bank,33.77,93.71,5.43,0.86
2023-11,City Union Bank,33.22,93.96,5.80,0.25
2023-11,AU small Finance Bank,33.01,95.58,4.18,0.25
2023-11,Tamilnad Mercantile Bank,29.10,94.60,5.11,0.29
2023-11,Punjab and Sind Bank,28.90,93.62,5.83,0.55
2023-11,Tri O Tech Solutions Private Limited,28.43,100.00,0.00,0.00
2023-11,Equitas Bank,26.50,92.55,7.39,0.06
2023-11,Standard Chartered,26.22,97.42,2.23,0.35
2023-11,Kerala Gramin Bank,23.92,90.19,7.84,1.97
2023-11,DBS Bank India Limited,23.67,95.97,3.98,0.04
2023-11,Andhra Pradesh Grameena Vikas Bank,23.04,88.90,10.34,0.76
2023-11,Pragathi Krishna Gramin Bank,21.81,92.21,6.66,1.13
2023-11,Saraswat Bank,20.40,96.37,3.34,0.29
2023-11,Maharashtra Gramin Bank,19.82,86.91,10.90,2.19
2023-11,Citibank,18.89,95.62,3.26,1.12
2023-11,Baroda UP Gramin Bank,18.78,69.42,9.05,21.53
2023-11,ESAF Small Finance Bank Ltd.,18.18,94.76,4.90,0.34
2023-11,Rajasthan Marudhara Gramin Bank,16.90,89.38,10.18,0.45
2023-11,RBL Bank,14.75,84.95,7.10,7.95
2023-11,Fincare Small Finance Bank Ltd,14.66,87.00,11.11,1.89
2023-11,Sarva Haryana Gramin Bank,14.28,89.89,6.71,3.40
2023-10,State Bank Of India,2930.95,92.62,4.45,2.93
2023-10,HDFC BANK LTD,1005.24,96.26,3.55,0.20
2023-10,Bank of Baroda,746.16,93.72,5.11,1.17
2023-10,Union Bank of India,717.97,94.43,4.16,1.41
2023-10,Punjab National Bank,576.75,94.44,4.82,0.74
2023-10,ICICI Bank,542.07,95.69,3.65,0.66
2023-10,Axis Bank Ltd,533.42,96.43,3.55,0.01
2023-10,Kotak Mahindra Bank,553.74,94.24,4.94,0.81
2023-10,Canara Bank,530.06,94.48,5.09,0.43
2023-10,Paytm Payments Bank,441.45,96.35,3.65,0.00
2023-10,Bank of India,373.98,95.79,3.91,0.29
2023-10,Indian Bank,321.72,94.93,4.91,0.16
2023-10,Airtel Payments Bank,285.50,91.12,8.63,0.25
2023-10,India Post Payment Bank,218.45,86.20,12.46,1.34
2023-10,Federal Bank,175.29,95.30,4.55,0.15
2023-10,Central Bank Of India,172.01,88.14,9.57,2.29
2023-10,Indian Overseas Bank,151.31,94.84,4.48,0.67
2023-10,UCO Bank,143.86,94.08,5.17,0.75
2023-10,IDBI Bank Limited,136.12,94.64,3.77,1.59
2023-10,Bank of Maharashtra,126.73,94.62,4.90,0.48
2023-10,INDUSIND BANK,116.32,92.20,5.73,2.06
2023-10,Fino Payments Bank Limited FIP,105.67,85.45,11.77,2.78
2023-10,Yes Bank Ltd,94.16,95.49,4.39,0.12
2023-10,Karnataka Bank,90.33,93.61,5.57,0.82
2023-10,Karur Vysya Bank,56.39,93.67,5.71,0.62
2023-10,Bandhan Bank,39.99,89.22,9.71,1.07
2023-10,South Indian Bank,45.73,96.08,3.84,0.08
2023-10,IDFC FIRST Bank,71.76,94.27,5.54,0.19
2023-10,Jammu and Kashmir Bank,41.53,91.11,6.00,2.89
2023-10,City Union Bank,33.89,93.79,5.98,0.22
2023-10,Ujjivan Small Finance Bank,34.85,92.15,5.57,2.28
2023-10,AU small Finance Bank,33.85,95.45,4.24,0.31
2023-10,Tamilnad Mercantile Bank,29.57,93.69,5.18,1.12
2023-10,Equitas Small Finance Bank,27.66,92.15,7.82,0.03
2023-10,Standard Chartered,30.00,97.09,2.50,0.41
2023-10,Punjab and Sind Bank,27.65,91.68,6.34,1.99
2023-10,DBS Bank India Limited,24.94,95.54,3.91,0.55
2023-10,Andhra Pradesh Grameena Vikas Bank,23.22,88.00,11.27,0.74
2023-10,Pragathi Krishna Gramin Bank,21.54,91.33,6.68,1.99
2023-10,Citibank,19.79,95.28,3.00,1.72
2023-10,Maharashtra Gramin Bank,20.84,86.25,11.68,2.07
2023-10,Kerala Gramin Bank,22.94,89.93,7.97,2.10
2023-10,Saraswat Bank,20.94,96.38,3.40,0.22
2023-10,Tri O Tech Solutions Private Limited,27.54,100.00,0.00,0.00
2023-10,Rajasthan Marudhara Gramin Bank,17.72,87.47,11.85,0.68
2023-10,ESAF Small Finance Bank Ltd.,18.06,94.04,5.47,0.49
2023-10,Baroda UP Gramin Bank,17.16,80.46,10.92,8.62
2023-10,Sarva Haryana Gramin Bank,14.65,90.62,6.76,2.62
2023-10,RBL Bank,14.89,87.52,7.32,5.15
2023-10,Andhra Pragathi Grameena Bank,12.89,86.03,12.97,1.00
2023-09,State Bank of India,2730.35,95.55,4.19,0.26
2023-09,HDFC BANK LTD,912.87,95.78,3.66,0.56
2023-09,Bank of Baroda,681.10,94.47,5.18,0.35
2023-09,Union Bank of India,657.95,94.38,4.46,1.16
2023-09,Punjab National Bank,526.67,95.01,4.75,0.24
2023-09,Kotak Mahindra Bank,501.84,94.49,5.18,0.33
2023-09,ICICI Bank,484.28,96.33,3.27,0.40
2023-09,Canara Bank,486.91,94.38,5.24,0.38
2023-09,Axis Bank Ltd.,486.35,96.27,3.58,0.15
2023-09,Paytm Payments Bank,426.45,96.30,3.67,0.03
2023-09,Bank of India,340.89,95.80,3.95,0.25
2023-09,Indian Bank,294.13,91.03,4.47,4.50
2023-09,Airtel Payments Bank,258.59,91.11,8.69,0.20
2023-09,India Post Payment Bank,203.54,82.83,14.35,2.82
2023-09,Federal Bank,162.00,95.55,4.41,0.04
2023-09,Central Bank of India,159.29,88.16,8.99,2.85
2023-09,Indian Overseas Bank,138.04,93.73,4.48,1.79
2023-09,UCO Bank,135.33,90.15,5.19,4.65
2023-09,IDBI Bank Limited,123.74,95.55,3.73,0.71
2023-09,Bank of Maharashtra,114.21,93.20,4.99,1.81
2023-09,INDUSIND BANK,103.02,92.10,6.11,1.79
2023-09,Fino Payments Bank Limited FIP,96.47,84.96,13.10,1.94
2023-09,Yes Bank Ltd,86.02,95.48,4.30,0.22
2023-09,Karnataka Bank,83.65,93.99,5.47,0.54
2023-09,IDFC FIRST Bank,63.89,94.98,4.84,0.18
2023-09,Karur Vysya Bank,52.38,93.73,5.94,0.33
2023-09,Bandhan Bank,43.57,94.86,4.72,0.42
2023-09,South Indian Bank,43.14,95.22,4.17,0.62
2023-09,Jammu and Kashmir Bank,37.82,91.00,5.72,3.28
2023-09,City Union Bank,31.47,93.35,6.24,0.41
2023-09,Ujjivan Small Finance Bank,31.20,93.70,5.70,0.60
2023-09,AU small Finance Bank,30.84,95.20,4.54,0.25
2023-09,Tamilnad Mercantile Bank,27.64,93.01,5.04,1.95
2023-09,Punjab and Sind Bank,27.65,91.97,7.62,0.41
2023-09,Equitas Bank,25.82,91.63,8.28,0.09
2023-09,Standard Chartered,23.69,95.03,2.64,2.33
2023-09,DBS Bank India Limited,23.25,95.86,4.02,0.12
2023-09,Tri O Tech Solutions Private Limited,22.88,100.00,0.00,0.00
2023-09,Andhra Pradesh Grameena Vikas Bank,21.39,86.26,11.63,2.11
2023-09,Kerala Gramin Bank,20.53,90.84,8.06,1.10
2023-09,Pragathi Krishna Gramin Bank,19.97,90.54,7.96,1.50
2023-09,Maharashtra Gramin Bank,19.60,83.93,12.09,3.98
2023-09,Citibank,18.87,96.48,3.09,0.43
2023-09,Saraswat Bank,18.79,96.71,3.06,0.23
2023-09,Rajasthan Marudhara Gramin Bank,16.66,86.17,11.82,2.01
2023-09,ESAF Small Finance Bank Ltd.,16.56,93.67,5.28,1.05
2023-09,Baroda UP Gramin Bank,16.05,75.61,11.53,12.86
2023-09,Fincare Small Finance Bank Ltd,13.91,85.87,11.79,2.34
2023-09,RBL Bank,13.31,88.49,6.83,4.68
2023-09,Sarva Haryana Gramin Bank,13.27,92.84,6.80,0.36
2023-08,State Bank Of India,2707.09,95.05,4.22,0.73
2023-08,HDFC BANK LTD,933.63,95.83,4.03,0.15
2023-08,Bank of Baroda,695.99,93.18,5.19,1.63
2023-08,Union Bank of India,662.03,94.81,4.20,1.00
2023-08,Punjab National Bank,518.59,94.33,4.52,1.15
2023-08,ICICI Bank,508.79,96.20,3.10,0.71
2023-08,Kotak Mahindra Bank,498.97,94.82,5.13,0.05
2023-08,Axis Bank Ltd.,490.64,96.24,3.56,0.20
2023-08,Canara Bank,487.59,94.49,4.98,0.53
2023-08,Paytm Payments Bank,455.52,96.43,3.54,0.02
2023-08,Bank of India,344.29,95.67,3.89,0.45
2023-08,Indian Bank,291.98,95.21,4.45,0.33
2023-08,Airtel Payments Bank,248.48,90.47,8.74,0.79
2023-08,India Post Payment Bank,194.45,85.69,11.86,2.46
2023-08,Federal Bank,166.08,95.08,4.52,0.39
2023-08,Central Bank Of India,162.66,88.74,9.13,2.13
2023-08,Indian Overseas Bank,139.00,93.84,4.49,1.67
2023-08,UCO Bank,130.70,94.20,4.91,0.88
2023-08,IDBI Bank Limited,125.88,94.14,3.70,2.16
2023-08,Bank of Maharashtra,116.36,94.33,5.13,0.54
2023-08,INDUSIND BANK,103.58,91.60,5.32,3.08
2023-08,Fino Payments Bank Limited FIP,94.61,84.39,14.35,1.26
2023-08,Yes Bank Ltd,86.57,95.43,4.43,0.14
2023-08,Karnataka Bank,84.56,93.78,5.37,0.86
2023-08,IDFC FIRST Bank,64.37,93.77,5.51,0.71
2023-08,Karur Vysya Bank,52.31,93.73,6.02,0.25
2023-08,South Indian Bank,43.92,96.05,3.94,0.02
2023-08,Bandhan Bank,42.73,94.35,4.70,0.96
2023-08,Jammu and Kashmir Bank,35.95,92.35,5.88,1.77
2023-08,City Union Bank,31.40,93.30,6.15,0.54
2023-08,AU small Finance Bank,31.04,95.27,4.69,0.04
2023-08,Ujjivan Small Finance Bank,31.03,93.60,5.73,0.67
2023-08,Punjab and Sind Bank,27.25,88.89,6.64,4.48
2023-08,Tamilnad Mercantile Bank,27.10,94.32,5.38,0.29
2023-08,Equitas Small Finance Bank,26.39,91.08,8.55,0.37
2023-08,Standard Chartered,25.80,96.46,2.13,1.41
2023-08,DBS Bank India Limited,23.99,95.34,4.09,0.57
2023-08,Andhra Pradesh Grameena Vikas Bank,21.67,85.93,11.66,2.40
2023-08,Kerala Gramin Bank,21.45,87.49,7.82,4.70
2023-08,Pragathi Krishna Gramin Bank,20.54,88.05,10.31,1.63
2023-08,Tri O Tech Solutions Private Limited,20.27,100.00,0.00,0.00
2023-08,Maharashtra Gramin Bank,19.77,84.80,12.66,2.54
2023-08,Citibank,19.62,96.15,3.31,0.53
2023-08,Saraswat Bank,19.25,96.12,3.05,0.83
2023-08,Rajasthan Marudhara Gramin Bank,17.16,85.32,11.34,3.33
2023-08,ESAF Small Finance Bank Ltd.,16.63,92.99,5.08,1.93
2023-08,Baroda UP Gramin Bank,15.76,74.78,10.85,14.36
2023-08,RBL Bank,13.67,87.20,9.24,3.56
2023-08,Fincare Small Finance Bank Ltd,13.25,86.13,11.59,2.28
2023-08,Sarva Haryana Gramin Bank,12.81,90.66,6.73,2.61
2023-07,State Bank Of India,2574.67,95.55,4.27,0.17
2023-07,HDFC BANK LTD,879.56,96.30,3.59,0.11
2023-07,Bank of Baroda,645.14,94.64,5.21,0.15
2023-07,Union Bank of India,616.05,95.63,4.35,0.01
2023-07,Punjab National Bank,480.73,95.29,4.47,0.24
2023-07,ICICI Bank,481.53,96.70,3.27,0.03
2023-07,Axis Bank Ltd.,462.20,96.34,3.65,0.01
2023-07,Kotak Mahindra Bank,460.81,94.83,5.13,0.04
2023-07,Canara Bank,454.62,94.32,4.97,0.71
2023-07,Paytm Payments Bank,433.01,96.43,3.55,0.02
2023-07,Bank of India,322.25,95.72,4.14,0.13
2023-07,Indian Bank,276.75,93.27,4.86,1.86
2023-07,Airtel Payments Bank,224.92,90.33,8.55,1.12
2023-07,India Post Payment Bank,175.71,84.45,11.40,4.15
2023-07,Federal Bank,154.12,95.07,4.68,0.25
2023-07,Central Bank Of India,154.10,89.55,8.65,1.80
2023-07,Indian Overseas Bank,132.05,92.31,4.50,3.19
